text,sentiment,label_raw
شاب مصري يرد على أكاذيب الإخوان عن إنجازات مرسي الوهمية وكله بالدليل والروابط وحياتك حاجة مشرفة ومحزنة في نفس الوقت,neutral,NEUTRAL
جريدة الأهرام: محاكمة 6 من رجال الشرطة في حلوان لتعذيب مواطن حتى الموت أسلوب متكرر رسالة لوزير الداخلية: أنت المسئول,negative,NEG
لقب برنس الاسبوع يذهب الي محمد يسري سلامة,positive,POS
تخيلو يفاجؤنا المرة هاي ويحكولنا كمان مرة وصلت الى طريق مسدود ها بدي اقلكو مثلا انهم يتصالحوا كش برا وبعيد متجليين والشعب #سيكو_سيكو #فلسطين,neutral,NEUTRAL
حقيقه فجرها شباب بمساعدة #الاخوان ومات فيها الشباب #والاخوان واستفاد منها #عبيد_البيادة #انصاف_الاخوان,negative,NEG
الاعلام الفاسد وفئرانه اميركا تساند الاخوان واليوم وفد من الكونجرس يلتقي سيسي والطرطور وبلاوى مجانين رسمى,negative,NEG
ألف رحمة ونور عليك يافنان مصر العظيم ياأعذب الناس وأجملهم وأطيبهم,positive,POS
فجاة حبيت السياسة و مجلس الشعب,positive,POS
خليك كوبري #عسكر #اخوان لايق عليك # #قانون_التظاهر #قصر_الاتحادية #اسقاط_قانون_التظاهر #6ابريل,neutral,NEUTRAL
"الإخوان يمارسون الشحاتة بمنطق ""إنتو كفار وهتروحوا النار بس أبوس إيديكو ساعدونا يا كفار عشان ربنا ينصر الإسلام""",negative,NEG
خبراء زراعيون: الشون الزراعية سبب إهدار كميات كبيرة من #القمح وسعر الاردب غير مرضي للفلاح # #مصر,negative,NEG
ما نحن فيه الان هو كله بفضل الشهداء و مصابي الثوره لذلك لابد من تاسيس هيئه تكون مهمتها تكريم اصحاب الفضل فيما نحن فيه الان,positive,POS
انه دائماً من الرائع أن تكسب الجوائز لأن هذا يعني انك قدمت موسماً جيداً #تشلسي #تشيلسي,positive,POS
أنا حزين ! مرض #نفسي قاتل ربما يردئ بحالك الى #حياة بائسة جدا ف أحذرؤ منها ، #لان الايجابية حتى لو كان الحزن ع قلبك #لابد…,negative,NEG
بغض النظر عن نتيجة الاستفتاء سيظل هذا الدستور غير شرعي لانه خرج من لجنة تأسيسية باطلة تم تحصينها بإعلان دستوري باطل سوف يسقط دستور المرشد,negative,NEG
#تحيا_مصر #مصر_جميلة #مصر_المحروسة #السيسي_هايصالح #السيسي_رئيسي_2014,positive,POS
رفع الشعارات السياسية في الحج حرام شرعاً وخيانة وطنية …,negative,NEG
اعلام العار ينكر الشمس وانقلاب العار يطفئ الشمس وشباب مصر الحر سيضيئ الشمس,neutral,NEUTRAL
السباحة إزاى السياح ييجوا و محافظ الأقصر إرهابي,negative,NEG
وزير الداخلية كان عصا في يد الإخوان ولا يصح أن يظل في منصبه #السادة_المحترمون,negative,NEG
#احمد_شفيق سيرته بتجيب ارتيكاريا لناس كتير بس محبوب من الأغلبية اجدد الدعوة له للترشح للانتخابات,neutral,NEUTRAL
شجاعة بنات مصر الثوريات لا تقلق نظام مبارك فقط لكنها تزعج الجبناء فاقدى النخوة الذين يقبلون الذل من اجل السلامة ويرفضون الثورة لكرامتهم,neutral,NEUTRAL
الاعلامي المحترم يوسف الحسيني يطالب بإعادة فتح التحقيق في حريق مسرح قصر ثقافة بني سويف2005,positive,POS
إلى حد البكاءِ على يديكِ، أحاول أن أغني، و أعرف أنني وطنٌ و منفى، و أني لست مني، و لكني، أحاولُ أن أغني، حين أبكي,neutral,NEUTRAL
أيها الاخوان في أية من القران وفي أى حديث شريف تعلمتم ان المبنى المصنوع من الحجر يكون الدفاع عنه بقتل الناس بالرصاص الحي على أى ملة انتم,negative,NEG
لو إستمر مرسي في سياسة العناد الفاشلة سيكون الفرق الوحيد بينه وبين المخلوع مبارك أنه لا يحب أن يقضي أجازته في شرم الشيخ، على الأقل حتى الآن,negative,NEG
قال الاستاذ علاء عبدالفتاح على الجزيرة بصراحة نحن نعرف ان خالد على لن يكسب الم يكن الافضل ان ندعم مرشحا ثوريا واحدا بدلا من تفتيت الأصوات,neutral,NEUTRAL
القانون لا يجب ان يترك للتقدير الشخصي لمن ينفذه لايمكن ان نترك للضابط تقدير من هو البلطجي القضاء المدني كفيل بتحقيق العدالة,neutral,NEUTRAL
الى كل صحفي صمتك مؤسف امام قتل زميل واعتقال اخر واهانة ثالث ومنع رابع من الكتابة دورك قادم,negative,NEG
#تنويه_البرنامج عزيزي المشاهد لو فاكر ابنك مؤدب هيتخدش حياؤه من الألفاظ رجاء مراجعة المتصفح الخاص به بس ياريت,neutral,NEUTRAL
يكرهك نصفي و نصفي فيك ذاايب #عبدالمجيد,neutral,NEUTRAL
#يوسف_الحسيني لا تستمعوا لكلام البلتاجيفهو لا يريد الا التشويهخسىء وخسأ قومهسلام! #السادة_المحترمون …,negative,NEG
ميغركيش العدد والله انا اكتر انا اللي مش #اخوان وانا اللي مش #عسكر #المكالمه,neutral,NEUTRAL
طز فيك,negative,NEG
2050 بقوللك إيه محمد محمود، مجلس الوزراء، العباسية، الاتحادية وغيرهم وغيرهم انتم لستم أبرياء وخاصمتم الإنسانية والحق من اجل السلطة,negative,NEG
النهاردة ومرسي في القفص عرفت ان محافظ سوهاج لسه مسماش اكبر ميدان هناك باسم الشهيد الحسيني ابو ضيف لعل المانع خير يا ب…,neutral,NEUTRAL
دبلوماسية محشي الشبت مقال اليوم في الشروق ياريت مرسي يبقى يدي للشعب وصفة محشي الشبت نبقى طلعنا منه بحاجة,negative,NEG
شعب مصر العظيم في الشوارع ٥٢ يوما متتالية بلا كلل او ملل رفضا للانقلاب العسكر، متى يفهم سيسي ان مصر ان تستسلم للعسكر؟,neutral,NEUTRAL
الأقباط المعينين في مجلس الشوري خانوا انفسهم ووطنهم وكنيستهم لقد رفضت عرض أن يكون اسمي ضمن المعينين وكنت اتمني أن ي,negative,NEG
عَلِّم في المتبلم يصبح ناسي وناقش في الإخواني يفضل ضاني (من فقرات تلك الأمثال في المعصرة),negative,NEG
"#حمدين_صباحى:سأفوز بـ""الرئاسة"" وشعبية ""#السيسى""تتراجع بانتظام بسبب ""الأخطاء"" -حد يخبطه على دماغة الحزين ده خليه يفوق",negative,NEG
"أن تكون علمانيا لا يعني أن تشتم #حسن_البنا وأن تحكم على كتب #سيد_قطب بانها ثرثرة وأن عبارة ""إني اتطبّب بالجوع ""للشيخ #ا…",neutral,NEUTRAL
ما حدث في مصر عكس ما يقوله الكثير هو دليل على الوعي الديموقراطي لدى الشعب مرسي كان جاي بشروط وأول ما هو غيرها الشعب غيره,neutral,NEUTRAL
فلتذهبوا الى الجحيم #الحرس_الجامعي,negative,NEG
نفق العروبة واقف تماماً من الاتجاهين بسبب شباب بيغني و يرقص و اللي في العربيات مش متضايقين,neutral,NEUTRAL
من أعذب مفردات #الحياة وأجملها هو #اعطاء العذر لغياب البعض ! [[ لان سيد #البشر تحدث عن #التماس العذر ]] ، صلوات الله ع…,positive,POS
الإخوان بغبائهم سيدمرون انفسهم ذاتيا لا تعطيهم قبلة الحياة باتخاذهم مثلا أعلى لممارسة الفاشية و العنصرية لا تفسد انتصارك بتبني أساليبهم,negative,NEG
صورة وشهادة الزميلة داليا رضوان عن واقعة الإعتداء عليها من قبل الداخلية بسبب دبوس عليه 6 ابريل #الداخلية_بلطجية,negative,NEG
نصيحة لأتباع مرسي ، كفوا عن النواح والهجوم على كل مخالف ،، كنتم سببا في تحويله لديكتاتور بتاييدكم الاعمي له ، فلا تزيدوا من ك…,negative,NEG
#اذكر_افيهات_الثورة لقينا في خيم المعتصمين عند #الاتحادية #الإتحادية خمرة و مطهرات مهبلية :,neutral,NEUTRAL
